               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 125,            0.037633,            0.051444,            0.003872,             0.72837,             0.63826,             0.68585,             0.35016,            0.045906,            0.050627,           0.0085211,            0.005908,            0.005908,            0.005908
                 126,            0.037608,            0.052052,           0.0036184,             0.71352,             0.63546,             0.67372,             0.33118,            0.046032,            0.050832,           0.0096928,            0.005875,            0.005875,            0.005875
                 127,             0.03759,            0.055354,           0.0034076,             0.74494,             0.68344,             0.70632,             0.35159,            0.046314,            0.051833,           0.0076357,            0.005842,            0.005842,            0.005842
                 128,            0.037778,            0.051626,           0.0029577,             0.80076,             0.64072,             0.70446,             0.37155,            0.045647,            0.051825,           0.0083541,            0.005809,            0.005809,            0.005809
                 129,            0.036931,            0.051898,           0.0031016,             0.74051,             0.64718,              0.6886,             0.34591,            0.045782,            0.051641,           0.0081059,            0.005776,            0.005776,            0.005776
                 130,            0.038271,            0.053131,           0.0030773,             0.76226,             0.63069,             0.67783,             0.35525,            0.045564,            0.051651,           0.0070048,            0.005743,            0.005743,            0.005743
                 131,            0.037429,            0.050662,           0.0037578,             0.75066,             0.65552,             0.69976,             0.35826,            0.045478,            0.051234,           0.0069415,             0.00571,             0.00571,             0.00571
                 132,            0.037492,            0.050045,           0.0030942,             0.77576,             0.62088,             0.67935,             0.35528,            0.045506,            0.052163,            0.007612,            0.005677,            0.005677,            0.005677
                 133,            0.037006,            0.050849,           0.0029482,             0.77104,             0.61562,             0.67764,             0.33449,            0.046745,            0.051972,            0.008491,            0.005644,            0.005644,            0.005644
                 134,            0.037376,             0.05205,           0.0026543,             0.76721,             0.64648,             0.69382,             0.34762,            0.045911,              0.0509,           0.0082275,            0.005611,            0.005611,            0.005611
                 135,            0.037679,            0.050691,           0.0027684,             0.75478,             0.66366,             0.70434,             0.36351,            0.045784,            0.051505,           0.0076496,            0.005578,            0.005578,            0.005578
                 136,            0.036807,            0.049197,            0.003161,             0.77043,             0.66256,             0.70672,              0.3624,            0.046768,            0.053619,           0.0076937,            0.005545,            0.005545,            0.005545
                 137,             0.03831,            0.051608,           0.0030337,             0.73279,             0.66052,             0.71007,             0.35876,            0.045416,            0.050974,           0.0076837,            0.005512,            0.005512,            0.005512
                 138,            0.036618,            0.048784,           0.0028691,             0.72946,             0.66253,             0.71134,             0.37291,            0.045924,            0.051334,           0.0075645,            0.005479,            0.005479,            0.005479
                 139,            0.037173,            0.049775,           0.0031288,             0.75543,             0.65905,             0.69179,             0.35825,            0.045824,             0.05204,           0.0069173,            0.005446,            0.005446,            0.005446
                 140,            0.036557,            0.052027,           0.0028486,              0.7239,             0.63983,             0.69386,             0.36006,            0.045573,            0.050769,            0.008287,            0.005413,            0.005413,            0.005413
                 141,            0.035995,            0.047623,           0.0027466,             0.73803,             0.65265,             0.68788,             0.35067,            0.045339,            0.051008,           0.0079326,             0.00538,             0.00538,             0.00538
